96.0895,0.0550,-360.8443,0.088401
95.9288,0.0546,-361.1040,0.088705
95.7471,0.0539,-361.3864,0.089047
95.5868,0.0551,-361.6536,0.089368
95.4101,0.0557,-361.9114,0.089679
95.2287,0.0563,-362.1693,0.090002
95.0430,0.0568,-362.4272,0.090316
94.8534,0.0573,-362.6859,0.090639
94.6600,0.0578,-362.9459,0.090958
94.4633,0.0582,-363.2075,0.091290
94.2637,0.0587,-363.4710,0.091609
94.0427,0.0592,-363.7612,0.091963
93.8377,0.0597,-364.0299,0.092290
93.6304,0.0602,-364.3014,0.092629
93.4210,0.0607,-364.5757,0.092953
93.2096,0.0613,-364.8527,0.093293
92.9963,0.0619,-365.1325,0.093630
92.7814,0.0625,-365.4153,0.093975
92.5451,0.0632,-365.7272,0.094351
92.3469,0.0637,-365.9899,0.094665
92.1077,0.0644,-366.3085,0.095049
91.8872,0.0650,-366.6040,0.095393
91.6657,0.0657,-366.9028,0.095753
91.4434,0.0663,-367.2050,0.096122
91.2203,0.0670,-367.5108,0.096472
90.9967,0.0677,-367.8201,0.096833
90.7727,0.0684,-368.1329,0.097204
90.5278,0.0691,-368.4781,0.097620
90.3029,0.0698,-368.7983,0.097987
90.0779,0.0704,-369.1219,0.098357
89.8526,0.0711,-369.4492,0.098733
89.6273,0.0718,-369.7800,0.099120
89.4021,0.0723,-370.1149,0.099494
89.1771,0.0729,-370.4538,0.099875
88.9327,0.0735,-370.8281,0.100297
88.7297,0.0739,-371.1443,0.100652
88.4874,0.0746,-371.5286,0.101064
88.2872,0.0750,-371.8526,0.101422
88.0489,0.0754,-372.2461,0.101847
87.8529,0.0759,-372.5771,0.102194
87.6218,0.0763,-372.9771,0.102621
87.4142,0.0766,-373.3467,0.103010
87.1932,0.0772,-373.7526,0.103439
86.9959,0.0773,-374.1268,0.103828
86.8209,0.0775,-374.4694,0.104188
86.6171,0.0779,-374.8825,0.104605
86.4358,0.0779,-375.2639,0.104991
86.2602,0.0780,-375.6474,0.105372
86.0907,0.0782,-376.0324,0.105760
85.9268,0.0779,-376.4198,0.106148
85.7688,0.0779,-376.8089,0.106538
85.6169,0.0777,-377.1991,0.106931
85.4706,0.0772,-377.5915,0.107313
85.3302,0.0768,-377.9853,0.107707
85.1838,0.0763,-378.4162,0.108109
85.0556,0.0756,-378.8131,0.108511
84.9333,0.0752,-379.2115,0.108897
84.8170,0.0745,-379.6107,0.109288
84.7064,0.0738,-380.0118,0.109673
84.6018,0.0733,-380.4140,0.110058
84.5032,0.0725,-380.8170,0.110446
84.4025,0.0718,-381.2582,0.110865
84.3243,0.0714,-381.6266,0.111213
84.2376,0.0706,-382.0691,0.111630
84.1651,0.0701,-382.4754,0.112013
84.0995,0.0697,-382.8817,0.112397
84.0458,0.0691,-383.2514,0.112750
83.9892,0.0687,-383.6949,0.113173
83.9448,0.0684,-384.1007,0.113544
83.9075,0.0680,-384.5065,0.113933
83.8773,0.0679,-384.9116,0.114298
83.8542,0.0678,-385.3156,0.114694
83.8368,0.0676,-385.7557,0.115090
83.8280,0.0677,-386.1581,0.115466
83.8258,0.0678,-386.5593,0.115833
83.8294,0.0678,-386.9233,0.116185
83.8403,0.0681,-387.3590,0.116599
83.8561,0.0683,-387.7572,0.116965
83.8767,0.0685,-388.1550,0.117339
83.9014,0.0689,-388.5522,0.117732
83.9294,0.0692,-388.9491,0.118101
83.9631,0.0694,-389.3827,0.118512
83.9933,0.0697,-389.7447,0.118868
84.0321,0.0699,-390.1800,0.119281
84.0699,0.0700,-390.5805,0.119656
84.1098,0.0702,-390.9822,0.120061
84.1517,0.0703,-391.3852,0.120444
84.1954,0.0704,-391.7900,0.120827
84.2412,0.0705,-392.1965,0.121219
84.2890,0.0705,-392.6048,0.121625
84.3393,0.0704,-393.0151,0.122013
84.3924,0.0705,-393.4274,0.122410
84.4537,0.0704,-393.8791,0.122860
